"","x"
"2886","Tb927.9.10710"
"2887","Tb927.9.10740"
"2888","Tb927.9.10750"
"2889","Tb927.9.10760"
"2890","Tb927.9.10790"
"2891","Tb927.9.10830"
"2892","Tb927.9.10880"
"2893","Tb927.9.10890"
"2894","Tb927.9.10920"
"2895","Tb927.9.10950"
"2896","Tb927.9.10960"
"2897","Tb927.9.11040"
"2898","Tb927.9.11060"
"2899","Tb927.9.11070"
"2900","Tb927.9.11100"
"2901","Tb927.9.11120"
"2902","Tb927.9.11130"
"2903","Tb927.9.11140"
"2904","Tb927.9.11220"
"2905","Tb927.9.11230"
"2906","Tb927.9.11250"
"2907","Tb927.9.11260"
"2908","Tb927.9.11270"
"2909","Tb927.9.11280"
"2910","Tb927.9.11360"
"2911","Tb927.9.11380"
"2912","Tb927.9.11510"
"2913","Tb927.9.11520"
"2914","Tb927.9.11580"
"2915","Tb927.9.11600"
"2916","Tb927.9.11690"
"2917","Tb927.9.11700"
"2918","Tb927.9.11730"
"2919","Tb927.9.11770"
"2920","Tb927.9.11790"
"2921","Tb927.9.11800"
"2922","Tb927.9.11840"
"2923","Tb927.9.11880"
"2924","Tb927.9.11890"
"2925","Tb927.9.11960"
"2926","Tb927.9.11970"
"2927","Tb927.9.12000"
"2928","Tb927.9.12030"
"2929","Tb927.9.12070"
"2930","Tb927.9.12080"
"2931","Tb927.9.12090"
"2932","Tb927.9.12110"
"2933","Tb927.9.12120"
"2934","Tb927.9.12150"
"2935","Tb927.9.12170"
"2936","Tb927.9.12200"
"2937","Tb927.9.12280"
"2938","Tb927.9.12290"
"2939","Tb927.9.12320"
"2940","Tb927.9.12330"
"2941","Tb927.9.12390"
"2942","Tb927.9.12410"
"2943","Tb927.9.12440"
"2944","Tb927.9.12460"
"2945","Tb927.9.12470"
"2946","Tb927.9.12500"
"2947","Tb927.9.12510"
"2948","Tb927.9.12530"
"2949","Tb927.9.12680"
"2950","Tb927.9.12720"
"2951","Tb927.9.12730"
"2952","Tb927.9.12740"
"2953","Tb927.9.12750"
"2954","Tb927.9.12780"
"2955","Tb927.9.12790"
"2956","Tb927.9.12800"
"2957","Tb927.9.12820"
"2958","Tb927.9.12830"
"2959","Tb927.9.12840"
"2960","Tb927.9.12850"
"2961","Tb927.9.12890"
"2962","Tb927.9.12910"
"2963","Tb927.9.12980"
"2964","Tb927.9.12990"
"2965","Tb927.9.13030"
"2966","Tb927.9.13060"
"2967","Tb927.9.13080"
"2968","Tb927.9.13100"
"2969","Tb927.9.13110"
"2970","Tb927.9.13130"
"2971","Tb927.9.13150"
"2972","Tb927.9.13230"
"2973","Tb927.9.13250"
"2974","Tb927.9.13320"
"2975","Tb927.9.13330"
"2976","Tb927.9.13340"
"2977","Tb927.9.13380"
"2978","Tb927.9.13440"
"2979","Tb927.9.13490"
"2980","Tb927.9.13520"
"2981","Tb927.9.13610"
"2982","Tb927.9.13650"
"2983","Tb927.9.13770"
"2984","Tb927.9.13780"
"2985","Tb927.9.13980"
"2986","Tb927.9.14000"
"2987","Tb927.9.14030"
"2988","Tb927.9.14050"
"2989","Tb927.9.14070"
"2990","Tb927.9.14080"
"2991","Tb927.9.14100"
"2992","Tb927.9.14110"
"2993","Tb927.9.14120"
"2994","Tb927.9.14160"
"2995","Tb927.9.14180"
"2996","Tb927.9.14200"
"2997","Tb927.9.14230"
"2998","Tb927.9.14260"
"2999","Tb927.9.14280"
"3000","Tb927.9.14290"
"3001","Tb927.9.14400"
"3002","Tb927.9.14410"
"3003","Tb927.9.14430"
"3004","Tb927.9.14480"
"3005","Tb927.9.14560"
"3006","Tb927.9.14550"
"3007","Tb927.9.14620"
"3008","Tb927.9.14650"
"3009","Tb927.9.14990"
"3010","Tb927.9.15020"
"3011","Tb927.9.15030"
"3012","Tb927.9.15050"
"3013","Tb927.9.15060"
"3014","Tb927.9.15070"
"3015","Tb927.9.15080"
"3016","Tb927.9.15090"
"3017","Tb927.9.15100"
"3018","Tb927.9.15190"
"3019","Tb927.9.15230"
"3020","Tb927.9.15240"
"3021","Tb927.9.15270"
"3022","Tb927.9.15330"
"3023","Tb927.9.15380"
"3024","Tb927.9.15400"
"3025","Tb927.9.15420"
"3026","Tb927.9.15460"
"3027","Tb927.9.15470"
"3028","Tb927.9.15520"
"3029","Tb927.9.15630"
"3030","Tb927.9.15640"
"3031","Tb927.9.15680"
"3032","Tb927.9.15890"
"3033","Tb927.9.16050"
"3034","Tb927.9.16070"
"3035","Tb927.9.16130"
"3036","Tb927.10.70"
"3037","Tb927.10.150"
"3038","Tb927.10.160"
"3039","Tb927.10.170"
"3040","Tb927.10.190"
"3041","Tb927.10.200"
"3042","Tb927.10.240"
"3043","Tb927.10.250"
"3044","Tb927.10.280"
"3045","Tb927.10.290"
"3046","Tb927.10.300"
"3047","Tb927.10.320"
"3048","Tb927.10.330"
"3049","Tb927.10.370"
"3050","Tb927.10.400"
"3051","Tb927.10.410"
"3052","Tb927.10.420"
"3053","Tb927.10.430"
"3054","Tb927.10.470"
"3055","Tb927.10.510"
"3056","Tb927.10.540"
"3057","Tb927.10.550"
"3058","Tb927.10.580"
"3059","Tb927.10.600"
"3060","Tb927.10.640"
"3061","Tb927.10.650"
"3062","Tb927.10.680"
"3063","Tb927.10.700"
"3064","Tb927.10.710"
"3065","Tb927.10.750"
"3066","Tb927.10.760"
"3067","Tb927.10.790"
"3068","Tb927.10.800"
"3069","Tb927.10.850"
"3070","Tb927.10.880"
"3071","Tb927.10.890"
"3072","Tb927.10.920"
"3073","Tb927.10.930"
"3074","Tb927.10.960"
"3075","Tb927.10.970"
"3076","Tb927.10.1000"
"3077","Tb927.10.1060"
"3078","Tb927.10.1070"
"3079","Tb927.10.1080"
"3080","Tb927.10.1100"
"3081","Tb927.10.1110"
"3082","Tb927.10.1150"
"3083","Tb927.10.1160"
"3084","Tb927.10.1170"
"3085","Tb927.10.1180"
"3086","Tb927.10.1220"
"3087","Tb927.10.1260"
"3088","Tb927.10.1270"
"3089","Tb927.10.1310"
"3090","Tb927.10.1330"
"3091","Tb927.10.1340"
"3092","Tb927.10.1350"
"3093","Tb927.10.1380"
"3094","Tb927.10.1420"
"3095","Tb927.10.1440"
"3096","Tb927.10.1460"
"3097","Tb927.10.1490"
"3098","Tb927.10.1510"
"3099","Tb927.10.1540"
"3100","Tb927.10.1550"
"3101","Tb927.10.1560"
"3102","Tb927.10.1570"
"3103","Tb927.10.1580"
"3104","Tb927.10.1640"
"3105","Tb927.10.1680"
"3106","Tb927.10.1700"
"3107","Tb927.10.1710"
"3108","Tb927.10.1720"
"3109","Tb927.10.1740"
"3110","Tb927.10.1760"
"3111","Tb927.10.1830"
"3112","Tb927.10.1840"
"3113","Tb927.10.1860"
"3114","Tb927.10.1880"
"3115","Tb927.10.1890"
"3116","Tb927.10.1900"
"3117","Tb927.10.1930"
"3118","Tb927.10.1960"
"3119","Tb927.10.1970"
"3120","Tb927.10.1980"
"3121","Tb927.10.1990"
"3122","Tb927.10.2060"
"3123","Tb927.10.2120"
"3124","Tb927.10.2140"
"3125","Tb927.10.2160"
"3126","Tb927.10.2170"
"3127","Tb927.10.2190"
"3128","Tb927.10.2200"
"3129","Tb927.10.2210"
"3130","Tb927.10.2240"
"3131","Tb927.10.2260"
"3132","Tb927.10.2270"
"3133","Tb927.10.2310"
"3134","Tb927.10.2320"
"3135","Tb927.10.2390"
"3136","Tb927.10.2400"
"3137","Tb927.10.2420"
"3138","Tb927.10.2430"
"3139","Tb927.10.2440"
"3140","Tb927.10.2460"
"3141","Tb927.10.2480"
"3142","Tb927.10.2500"
"3143","Tb927.10.2510"
"3144","Tb927.10.2530"
"3145","Tb927.10.2550"
"3146","Tb927.10.2560"
"3147","Tb927.10.2570"
"3148","Tb927.10.2580"
"3149","Tb927.10.2590"
"3150","Tb927.10.2600"
"3151","Tb927.10.2610"
"3152","Tb927.10.2620"
"3153","Tb927.10.2630"
"3154","Tb927.10.2640"
"3155","Tb927.10.2650"
"3156","Tb927.10.2670"
"3157","Tb927.10.2680"
"3158","Tb927.10.2700"
"3159","Tb927.10.2710"
"3160","Tb927.10.2730"
"3161","Tb927.10.2750"
"3162","Tb927.10.2770"
"3163","Tb927.10.2780"
"3164","Tb927.10.2880"
"3165","Tb927.10.2890"
"3166","Tb927.10.2940"
"3167","Tb927.10.2950"
"3168","Tb927.10.2970"
"3169","Tb927.10.3040"
"3170","Tb927.10.3070"
"3171","Tb927.10.3090"
"3172","Tb927.10.3130"
"3173","Tb927.10.3150"
"3174","Tb927.10.3160"
"3175","Tb927.10.3170"
"3176","Tb927.10.3190"
"3177","Tb927.10.3210"
"3178","Tb927.10.3260"
"3179","Tb927.10.3280"
"3180","Tb927.10.3350"
"3181","Tb927.10.3410"
"3182","Tb927.10.3430"
"3183","Tb927.10.3470"
"3184","Tb927.10.3480"
"3185","Tb927.10.3510"
"3186","Tb927.10.3520"
"3187","Tb927.10.3530"
"3188","Tb927.10.3540"
"3189","Tb927.10.3560"
"3190","Tb927.10.3570"
"3191","Tb927.10.3590"
"3192","Tb927.10.3610"
"3193","Tb927.10.3620"
"3194","Tb927.10.3640"
"3195","Tb927.10.3680"
"3196","Tb927.10.3710"
"3197","Tb927.10.3750"
"3198","Tb927.10.3760"
"3199","Tb927.10.3770"
"3200","Tb927.10.3780"
"3201","Tb927.10.3790"
"3202","Tb927.10.3810"
"3203","Tb927.10.3820"
"3204","Tb927.10.3830"
"3205","Tb927.10.3840"
"3206","Tb927.10.3860"
"3207","Tb927.10.3890"
"3208","Tb927.10.3900"
"3209","Tb927.10.3920"
"3210","Tb927.10.3940"
"3211","Tb927.10.3950"
"3212","Tb927.10.3990"
"3213","Tb927.10.4010"
"3214","Tb927.10.4060"
"3215","Tb927.10.4080"
"3216","Tb927.10.4100"
"3217","Tb927.10.4120"
"3218","Tb927.10.4130"
"3219","Tb927.10.4140"
"3220","Tb927.10.4160"
"3221","Tb927.10.4170"
"3222","Tb927.10.4200"
"3223","Tb927.10.4210"
"3224","Tb927.10.4220"
"3225","Tb927.10.4230"
"3226","Tb927.10.4250"
"3227","Tb927.10.4270"
"3228","Tb927.10.4300"
"3229","Tb927.10.4310"
"3230","Tb927.10.4320"
"3231","Tb927.10.4330"
"3232","Tb927.10.4370"
"3233","Tb927.10.4400"
"3234","Tb927.10.4470"
"3235","Tb927.10.4490"
"3236","Tb927.10.4520"
"3237","Tb927.10.4560"
"3238","Tb927.10.4570"
"3239","Tb927.10.4600"
"3240","Tb927.10.4610"
"3241","Tb927.10.4630"
"3242","Tb927.10.4640"
"3243","Tb927.10.4650"
"3244","Tb927.10.4660"
"3245","Tb927.10.4680"
"3246","Tb927.10.4690"
"3247","Tb927.10.4730"
"3248","Tb927.10.4760"
"3249","Tb927.10.4790"
"3250","Tb927.10.4800"
"3251","Tb927.10.4810"
"3252","Tb927.10.4820"
"3253","Tb927.10.4860"
"3254","Tb927.10.4880"
"3255","Tb927.10.4900"
"3256","Tb927.10.4910"
"3257","Tb927.10.4920"
"3258","Tb927.10.4930"
"3259","Tb927.10.4950"
"3260","Tb927.10.4970"
"3261","Tb927.10.4980"
"3262","Tb927.10.4990"
"3263","Tb927.10.5000"
"3264","Tb927.10.5010"
"3265","Tb927.10.5020"
"3266","Tb927.10.5060"
"3267","Tb927.10.5080"
"3268","Tb927.10.5090"
"3269","Tb927.10.5120"
"3270","Tb927.10.5190"
"3271","Tb927.10.5200"
"3272","Tb927.10.5210"
"3273","Tb927.10.5230"
"3274","Tb927.10.5260"
"3275","Tb927.10.5280"
"3276","Tb927.10.5290"
"3277","Tb927.10.5300"
"3278","Tb927.10.5350"
"3279","Tb927.10.5380"
"3280","Tb927.10.5420"
"3281","Tb927.10.5470"
"3282","Tb927.10.5500"
"3283","Tb927.10.5550"
"3284","Tb927.10.5570"
"3285","Tb927.10.5580"
"3286","Tb927.10.5610"
"3287","Tb927.10.5630"
"3288","Tb927.10.5650"
"3289","Tb927.10.5660"
"3290","Tb927.10.5670"
"3291","Tb927.10.5730"
"3292","Tb927.10.5740"
"3293","Tb927.10.5760"
"3294","Tb927.10.5770"
"3295","Tb927.10.5790"
"3296","Tb927.10.5830"
"3297","Tb927.10.5840"
"3298","Tb927.10.5850"
"3299","Tb927.10.5860"
"3300","Tb927.10.5870"
"3301","Tb927.10.5900"
"3302","Tb927.10.5910"
"3303","Tb927.10.5920"
"3304","Tb927.10.5990"
"3305","Tb927.10.6000"
"3306","Tb927.10.6010"
"3307","Tb927.10.6020"
"3308","Tb927.10.6030"
"3309","Tb927.10.6050"
"3310","Tb927.10.6080"
"3311","Tb927.10.6100"
"3312","Tb927.10.6120"
"3313","Tb927.10.6130"
"3314","Tb927.10.6170"
"3315","Tb927.10.6180"
"3316","Tb927.10.6190"
"3317","Tb927.10.6200"
"3318","Tb927.10.6220"
"3319","Tb927.10.6250"
"3320","Tb927.10.6260"
"3321","Tb927.10.6270"
"3322","Tb927.10.6280"
"3323","Tb927.10.6320"
"3324","Tb927.10.6330"
"3325","Tb927.10.6350"
"3326","Tb927.10.6380"
"3327","Tb927.10.6390"
"3328","Tb927.10.6400"
"3329","Tb927.10.6440"
"3330","Tb927.10.6460"
"3331","Tb927.10.6470"
"3332","Tb927.10.6480"
"3333","Tb927.10.6520"
"3334","Tb927.10.6530"
"3335","Tb927.10.6550"
"3336","Tb927.10.6610"
"3337","Tb927.10.6630"
"3338","Tb927.10.6660"
"3339","Tb927.10.6670"
"3340","Tb927.10.6680"
"3341","Tb927.10.6700"
"3342","Tb927.10.6710"
"3343","Tb927.10.6790"
"3344","Tb927.10.6810"
"3345","Tb927.10.6820"
"3346","Tb927.10.6840"
"3347","Tb927.10.6850"
"3348","Tb927.10.6890"
"3349","Tb927.10.6900"
"3350","Tb927.10.6920"
"3351","Tb927.10.6960"
"3352","Tb927.10.6980"
"3353","Tb927.10.6990"
"3354","Tb927.10.7010"
"3355","Tb927.10.7050"
"3356","Tb927.10.7080"
"3357","Tb927.10.7100"
"3358","Tb927.10.7180"
"3359","Tb927.10.7190"
"3360","Tb927.10.7230"
"3361","Tb927.10.7250"
"3362","Tb927.10.7270"
"3363","Tb927.10.7300"
"3364","Tb927.10.7320"
"3365","Tb927.10.7330"
"3366","Tb927.10.7350"
"3367","Tb927.10.7380"
"3368","Tb927.10.7400"
"3369","Tb927.10.7410"
"3370","Tb927.10.7420"
"3371","Tb927.10.7440"
"3372","Tb927.10.7450"
"3373","Tb927.10.7480"
"3374","Tb927.10.7490"
"3375","Tb927.10.7500"
"3376","Tb927.10.7520"
"3377","Tb927.10.7540"
"3378","Tb927.10.7570"
"3379","Tb927.10.7600"
"3380","Tb927.10.7610"
"3381","Tb927.10.7620"
"3382","Tb927.10.7630"
"3383","Tb927.10.7680"
"3384","Tb927.10.7710"
"3385","Tb927.10.7720"
"3386","Tb927.10.7740"
"3387","Tb927.10.7780"
"3388","Tb927.10.7790"
"3389","Tb927.10.7810"
"3390","Tb927.10.7830"
"3391","Tb927.10.7840"
"3392","Tb927.10.7850"
"3393","Tb927.10.7870"
"3394","Tb927.10.7880"
"3395","Tb927.10.7890"
"3396","Tb927.10.7900"
"3397","Tb927.10.7910"
"3398","Tb927.10.7930"
"3399","Tb927.10.7940"
"3400","Tb927.10.7970"
"3401","Tb927.10.7990"
"3402","Tb927.10.8010"
"3403","Tb927.10.8020"
"3404","Tb927.10.8030"
"3405","Tb927.10.8040"
"3406","Tb927.10.8050"
"3407","Tb927.10.8060"
"3408","Tb927.10.8100"
"3409","Tb927.10.8120"
"3410","Tb927.10.8140"
"3411","Tb927.10.8150"
"3412","Tb927.10.8170"
"3413","Tb927.10.8190"
"3414","Tb927.10.8230"
"3415","Tb927.10.8240"
"3416","Tb927.10.8250"
"3417","Tb927.10.8300"
"3418","Tb927.10.8310"
"3419","Tb927.10.8320"
"3420","Tb927.10.8360"
"3421","Tb927.10.8380"
"3422","Tb927.10.8390"
"3423","Tb927.10.8420"
"3424","Tb927.10.8440"
"3425","Tb927.10.8470"
"3426","Tb927.10.8570"
"3427","Tb927.10.8580"
"3428","Tb927.10.8590"
"3429","Tb927.10.8610"
"3430","Tb927.10.8620"
"3431","Tb927.10.8630"
"3432","Tb927.10.8650"
"3433","Tb927.10.8660"
"3434","Tb927.10.8730"
"3435","Tb927.10.8770"
"3436","Tb927.10.8780"
"3437","Tb927.10.8830"
"3438","Tb927.10.8850"
"3439","Tb927.10.8860"
"3440","Tb927.10.8870"
"3441","Tb927.10.8880"
"3442","Tb927.10.8910"
"3443","Tb927.10.8920"
"3444","Tb927.10.8970"
"3445","Tb927.10.8980"
"3446","Tb927.10.8990"
"3447","Tb927.10.9010"
"3448","Tb927.10.9020"
"3449","Tb927.10.9030"
"3450","Tb927.10.9040"
"3451","Tb927.10.9050"
"3452","Tb927.10.9110"
"3453","Tb927.10.9130"
"3454","Tb927.10.9140"
"3455","Tb927.10.9150"
"3456","Tb927.10.9160"
"3457","Tb927.10.9200"
"3458","Tb927.10.9220"
"3459","Tb927.10.9230"
"3460","Tb927.10.9260"
"3461","Tb927.10.9270"
"3462","Tb927.10.9280"
"3463","Tb927.10.9310"
"3464","Tb927.10.9340"
"3465","Tb927.10.9350"
"3466","Tb927.10.9360"
"3467","Tb927.10.9380"
"3468","Tb927.10.9390"
"3469","Tb927.10.9410"
"3470","Tb927.10.9430"
"3471","Tb927.10.9440"
"3472","Tb927.10.9500"
"3473","Tb927.10.9510"
"3474","Tb927.10.9530"
"3475","Tb927.10.9550"
"3476","Tb927.10.9560"
"3477","Tb927.10.9570"
"3478","Tb927.10.9580"
"3479","Tb927.10.9590"
"3480","Tb927.10.9670"
"3481","Tb927.10.9680"
"3482","Tb927.10.9720"
"3483","Tb927.10.9750"
"3484","Tb927.10.9760"
"3485","Tb927.10.9780"
"3486","Tb927.10.9800"
"3487","Tb927.10.9820"
"3488","Tb927.10.9860"
"3489","Tb927.10.9880"
"3490","Tb927.10.9910"
"3491","Tb927.10.9920"
"3492","Tb927.10.9930"
"3493","Tb927.10.9970"
"3494","Tb927.10.9980"
"3495","Tb927.10.9990"
"3496","Tb927.10.10010"
"3497","Tb927.10.10020"
"3498","Tb927.10.10030"
"3499","Tb927.10.10040"
"3500","Tb927.10.10070"
"3501","Tb927.10.10080"
"3502","Tb927.10.10090"
"3503","Tb927.10.10140"
"3504","Tb927.10.10150"
"3505","Tb927.10.10170"
"3506","Tb927.10.10180"
"3507","Tb927.10.10190"
"3508","Tb927.10.10200"
"3509","Tb927.10.10210"
"3510","Tb927.10.10220"
"3511","Tb927.10.10230"
"3512","Tb927.10.10240"
"3513","Tb927.10.10320"
"3514","Tb927.10.10330"
"3515","Tb927.10.10340"
"3516","Tb927.10.10390"
"3517","Tb927.10.10400"
"3518","Tb927.10.10430"
"3519","Tb927.10.10440"
"3520","Tb927.10.10450"
"3521","Tb927.10.10590"
"3522","Tb927.10.10630"
"3523","Tb927.10.10650"
"3524","Tb927.10.10680"
"3525","Tb927.10.10690"
"3526","Tb927.10.10700"
"3527","Tb927.10.10770"
"3528","Tb927.10.10780"
"3529","Tb927.10.10800"
"3530","Tb927.10.10820"
"3531","Tb927.10.10830"
"3532","Tb927.10.10840"
"3533","Tb927.10.10850"
"3534","Tb927.10.11000"
"3535","Tb927.10.11010"
"3536","Tb927.10.11020"
"3537","Tb927.10.11030"
"3538","Tb927.10.11040"
"3539","Tb927.10.11050"
"3540","Tb927.10.11070"
"3541","Tb927.10.11130"
"3542","Tb927.10.11140"
"3543","Tb927.10.11160"
"3544","Tb927.10.11170"
"3545","Tb927.10.11190"
"3546","Tb927.10.11200"
"3547","Tb927.10.11220"
"3548","Tb927.10.11250"
"3549","Tb927.10.11260"
"3550","Tb927.10.11320"
"3551","Tb927.10.11340"
"3552","Tb927.10.11360"
"3553","Tb927.10.11380"
"3554","Tb927.10.11390"
"3555","Tb927.10.11430"
"3556","Tb927.10.11480"
"3557","Tb927.10.11510"
"3558","Tb927.10.11520"
"3559","Tb927.10.11540"
"3560","Tb927.10.11560"
"3561","Tb927.10.11580"
"3562","Tb927.10.11610"
"3563","Tb927.10.11620"
"3564","Tb927.10.11630"
"3565","Tb927.10.11650"
"3566","Tb927.10.11660"
"3567","Tb927.10.11670"
"3568","Tb927.10.11680"
"3569","Tb927.10.11690"
"3570","Tb927.10.11700"
"3571","Tb927.10.11710"
"3572","Tb927.10.11730"
"3573","Tb927.10.11770"
"3574","Tb927.10.11790"
"3575","Tb927.10.11800"
"3576","Tb927.10.11840"
"3577","Tb927.10.11850"
"3578","Tb927.10.11860"
"3579","Tb927.10.11890"
"3580","Tb927.10.11910"
"3581","Tb927.10.11920"
"3582","Tb927.10.11930"
"3583","Tb927.10.11960"
"3584","Tb927.10.11970"
"3585","Tb927.10.11980"
"3586","Tb927.10.12000"
"3587","Tb927.10.12030"
"3588","Tb927.10.12120"
"3589","Tb927.10.12130"
"3590","Tb927.10.12180"
"3591","Tb927.10.12200"
"3592","Tb927.10.12210"
"3593","Tb927.10.12220"
"3594","Tb927.10.12240"
"3595","Tb927.10.12260"
"3596","Tb927.10.12290"
"3597","Tb927.10.12310"
"3598","Tb927.10.12320"
"3599","Tb927.10.12330"
"3600","Tb927.10.12340"
"3601","Tb927.10.12350"
"3602","Tb927.10.12360"
"3603","Tb927.10.12370"
"3604","Tb927.10.12400"
"3605","Tb927.10.12430"
"3606","Tb927.10.12440"
"3607","Tb927.10.12460"
"3608","Tb927.10.12470"
"3609","Tb927.10.12480"
"3610","Tb927.10.12490"
"3611","Tb927.10.12500"
"3612","Tb927.10.12510"
"3613","Tb927.10.12520"
"3614","Tb927.10.12530"
"3615","Tb927.10.12540"
"3616","Tb927.10.12590"
"3617","Tb927.10.12600"
"3618","Tb927.10.12620"
"3619","Tb927.10.12640"
"3620","Tb927.10.12670"
"3621","Tb927.10.12700"
"3622","Tb927.10.12710"
"3623","Tb927.10.12730"
"3624","Tb927.10.12770"
"3625","Tb927.10.12780"
"3626","Tb927.10.12810"
"3627","Tb927.10.12880"
"3628","Tb927.10.12890"
"3629","Tb927.10.12900"
"3630","Tb927.10.12920"
"3631","Tb927.10.12940"
"3632","Tb927.10.12950"
"3633","Tb927.10.12960"
"3634","Tb927.10.12970"
"3635","Tb927.10.12980"
"3636","Tb927.10.13000"
"3637","Tb927.10.13020"
"3638","Tb927.10.13030"
"3639","Tb927.10.13070"
"3640","Tb927.10.13090"
"3641","Tb927.10.13110"
"3642","Tb927.10.13120"
"3643","Tb927.10.13130"
"3644","Tb927.10.13140"
"3645","Tb927.10.13150"
"3646","Tb927.10.13160"
"3647","Tb927.10.13180"
"3648","Tb927.10.13210"
"3649","Tb927.10.13220"
"3650","Tb927.10.13230"
"3651","Tb927.10.13250"
"3652","Tb927.10.13270"
"3653","Tb927.10.13280"
"3654","Tb927.10.13310"
"3655","Tb927.10.13330"
"3656","Tb927.10.13360"
"3657","Tb927.10.13370"
"3658","Tb927.10.13380"
"3659","Tb927.10.13390"
"3660","Tb927.10.13400"
"3661","Tb927.10.13410"
"3662","Tb927.10.13450"
"3663","Tb927.10.13470"
"3664","Tb927.10.13480"
"3665","Tb927.10.13490"
"3666","Tb927.10.13500"
"3667","Tb927.10.13510"
"3668","Tb927.10.13530"
"3669","Tb927.10.13590"
"3670","Tb927.10.13610"
"3671","Tb927.10.13640"
"3672","Tb927.10.13670"
"3673","Tb927.10.13690"
"3674","Tb927.10.13700"
"3675","Tb927.10.13710"
"3676","Tb927.10.13730"
"3677","Tb927.10.13770"
"3678","Tb927.10.13780"
"3679","Tb927.10.13790"
"3680","Tb927.10.13820"
"3681","Tb927.10.13850"
"3682","Tb927.10.13860"
"3683","Tb927.10.13870"
"3684","Tb927.10.13890"
"3685","Tb927.10.13910"
"3686","Tb927.10.13930"
"3687","Tb10_snoRNA_0055:snoRNA"
"3688","Tb927.10.14020"
"3689","Tb927.10.14030"
"3690","Tb927.10.14060"
"3691","Tb927.10.14120"
"3692","Tb927.10.14130"
"3693","Tb927.10.14150"
"3694","Tb927.10.14170"
"3695","Tb927.10.14190"
"3696","Tb927.10.14200"
"3697","Tb927.10.14210"
"3698","Tb927.10.14220"
"3699","Tb927.10.14230"
"3700","Tb927.10.14250"
"3701","Tb927.10.14260"
"3702","Tb927.10.14290"
"3703","Tb927.10.14310"
"3704","Tb927.10.14330"
"3705","Tb927.10.14350"
"3706","Tb927.10.14360"
"3707","Tb927.10.14370"
"3708","Tb927.10.14380"
"3709","Tb927.10.14390"
"3710","Tb927.10.14420"
"3711","Tb927.10.14450"
"3712","Tb927.10.14460"
"3713","Tb927.10.14480"
"3714","Tb927.10.14560"
"3715","Tb927.10.14600"
"3716","Tb927.10.14610"
"3717","Tb927.10.14630"
"3718","Tb927.10.14670"
"3719","Tb927.10.14680"
"3720","Tb927.10.14690"
"3721","Tb927.10.14710"
"3722","Tb927.10.14730"
"3723","Tb927.10.14750"
"3724","Tb927.10.14770"
"3725","Tb927.10.14790"
"3726","Tb927.10.14870"
"3727","Tb927.10.14890"
"3728","Tb927.10.14900"
"3729","Tb927.10.14910"
"3730","Tb927.10.14920"
"3731","Tb927.10.14950"
"3732","Tb927.10.14980"
"3733","Tb927.10.14990"
"3734","Tb927.10.15000"
"3735","Tb927.10.15020"
"3736","Tb927.10.15080"
"3737","Tb927.10.15120"
"3738","Tb927.10.15140"
"3739","Tb927.10.15160"
"3740","Tb927.10.15170"
"3741","Tb927.10.15180"
"3742","Tb927.10.15220"
"3743","Tb927.10.15230"
"3744","Tb927.10.15260"
"3745","Tb927.10.15270"
"3746","Tb927.10.15280"
"3747","Tb927.10.15320"
"3748","Tb927.10.15330"
"3749","Tb927.10.15360"
"3750","Tb927.10.15370"
"3751","Tb927.10.15380"
"3752","Tb927.10.15390"
"3753","Tb927.10.15400"
"3754","Tb927.10.15410"
"3755","Tb927.10.15430"
"3756","Tb927.10.15440"
"3757","Tb927.10.15450"
"3758","Tb927.10.15460"
"3759","Tb927.10.15490"
"3760","Tb927.10.15520"
"3761","Tb927.10.15540"
"3762","Tb927.10.15560"
"3763","Tb927.10.15570"
"3764","Tb927.10.15580"
"3765","Tb927.10.15610"
"3766","Tb927.10.15640"
"3767","Tb927.10.15660"
"3768","Tb927.10.15670"
"3769","Tb927.10.15710"
"3770","Tb927.10.15730"
"3771","Tb927.10.15740"
"3772","Tb927.10.15750"
"3773","Tb927.10.15760"
"3774","Tb927.10.15770"
"3775","Tb927.10.15780"
"3776","Tb927.10.15810"
"3777","Tb927.10.15830"
"3778","Tb927.10.15880"
"3779","Tb927.10.15890"
"3780","Tb927.10.15900"
"3781","Tb927.10.15910"
"3782","Tb927.10.15930"
"3783","Tb927.10.15960"
"3784","Tb927.10.15970"
"3785","Tb927.10.16010"
"3786","Tb927.10.16020"
"3787","Tb927.10.16030"
"3788","Tb927.10.16070"
"3789","Tb927.10.16080"
"3790","Tb927.10.16090"
"3791","Tb927.10.16110"
"3792","Tb927.10.16120"
"3793","Tb927.10.16150"
"3794","Tb927.11.180"
"3795","Tb927.11.190"
"3796","Tb927.11.210"
"3797","Tb927.11.240"
"3798","Tb927.11.280"
"3799","Tb927.11.300"
"3800","Tb927.11.310"
"3801","Tb927.11.420"
"3802","Tb927.11.430"
"3803","Tb927.11.460"
"3804","Tb927.11.470"
"3805","Tb927.11.490"
"3806","Tb927.11.520"
"3807","Tb927.11.550"
"3808","Tb927.11.560"
"3809","Tb927.11.590"
"3810","Tb927.11.620"
"3811","Tb927.11.630"
"3812","Tb927.11.640"
"3813","Tb927.11.660"
"3814","Tb927.11.690"
"3815","Tb927.11.710"
"3816","Tb927.11.750"
"3817","Tb927.11.770"
"3818","Tb927.11.800"
"3819","Tb927.11.830"
"3820","Tb927.11.880"
"3821","Tb927.11.890"
